term,tfidf,chi,status
unhappy,0.0006155043586418614,5.394243132241655,removed
PERSON battle,0.0007533731306767469,5.385492547962811,removed
begin,0.004597280385813264,5.385352215586512,removed
year think,0.00020351769388177052,5.368758780762463,removed
year top,0.00030056561729344507,5.368758780762463,removed
hero PERSON,0.00021715882364233433,5.368758780762463,removed
pleasure,0.00023554081841984406,5.368758780762463,removed
bit like,0.000152940616489541,5.368758780762463,removed
plate,0.00034980506469413196,5.368758780762463,removed
new name,0.000193093247389578,5.368758780762463,removed
curse,0.00022340430376775847,5.368758780762463,removed
top list,0.00026868042351502127,5.368758780762463,removed
else say,0.0002447457435550742,5.368758780762463,removed
model PERSON,0.00019143940979510953,5.368758780762463,removed
south america,0.0001902314745165628,5.368758780762463,removed
force behind,0.00024966232901082455,5.368758780762463,removed
underneath,0.0001653251652126183,5.368758780762463,removed
rediscover,0.00019691007268291796,5.368758780762463,removed
grow PERSON,0.00020110053629470126,5.368758780762463,removed
make sense,0.00022618754991622053,5.368758780762463,removed
PERSON opera,0.0002813955844259327,5.368758780762463,removed
bold,0.00024415004170197743,5.368758780762463,removed
grand jury,0.0002534939690012962,5.368758780762463,removed
stature,0.00021099963527604305,5.368758780762463,removed
bee,0.00023018260391486042,5.368758780762463,removed
win bbc,0.0002145973838578237,5.368758780762463,removed
everything say,0.0002001272033426502,5.368758780762463,removed
never hear,0.00018877069322546303,5.368758780762463,removed
watch PERSON,0.00022072495520475253,5.368758780762463,removed
warrior,0.00025157938402942185,5.368758780762463,removed
world us,0.0002250382591868439,5.368758780762463,removed
raise fund,0.00041664534881023687,5.360631767768488,removed
delay,0.0017857965728443937,5.3584603182633685,removed
union say,0.0004288824539008982,5.351428450965285,removed
flop,0.0002772804830184481,5.348385595844065,removed
put money,0.0002102057856190725,5.348385595844065,removed
redundant,0.00012197395461808764,5.348385595844065,removed
sky NUM,0.00019267964244184253,5.348385595844065,removed
auction house,0.0002549057146275858,5.348385595844065,removed
composition,0.0002828322431626337,5.348385595844065,removed
following,0.00022569620058721023,5.348385595844065,removed
new line,0.000341721865832697,5.348385595844065,removed
year back,0.00016656376984726818,5.348385595844065,removed
partially,0.00024166440038638713,5.348385595844065,removed
state university,0.0003803476767660047,5.348385595844065,removed
PERSON production,0.00023818170622617654,5.348385595844065,removed
sell well,0.0002001910981284259,5.348385595844065,removed
stockholm,0.00022323574818529086,5.348385595844065,removed
also cite,0.00022465152991523184,5.348385595844065,removed
coffee,0.00024025329281409917,5.348385595844065,removed
NUM base,0.00023942560914253885,5.348385595844065,removed
obscene,0.00025652199042263264,5.348385595844065,removed
make feel,0.00014345757596111747,5.348385595844065,removed
radio tv,0.00028764567410248255,5.348385595844065,removed
year currently,0.0002331667671188466,5.348385595844065,removed
parent company,0.00020846213981415778,5.348385595844065,removed
throughout year,0.00023696175468142577,5.348385595844065,removed
sale less,0.00019331640557805927,5.348385595844065,removed
tea,0.00016687058829205684,5.348385595844065,removed
facilitate,0.00022764300241333256,5.348385595844065,removed
air PERSON,0.00021590573515167674,5.348385595844065,removed
feature film,0.0002646689585838207,5.348385595844065,removed
family NUM,0.0002591701924133033,5.348385595844065,removed
say problem,0.0004730177323974104,5.34745533370152,removed
NUM offer,0.0006390315166795055,5.339374917284137,removed
get way,0.0006423702629674169,5.32754920849001,removed
mean PERSON,0.0007627868148486893,5.326779584660972,removed
african,0.0015399691435244928,5.32340986612752,removed
take time,0.0004953371899442451,5.322394646613213,removed
way good,0.0002501329701153223,5.31696568799284,removed
frequently,0.0003037295247670962,5.31696568799284,removed
deal PERSON,0.0010683473274658867,5.315077685679507,removed
PERSON founder,0.0005367669267341274,5.311324384728069,removed
native,0.00031377320310579807,5.304805206114344,removed
follow footstep,0.0002734974186867084,5.304805206114344,removed
celebrate NUM,0.00028829081207002436,5.304805206114344,removed
quest,0.0002933176629765366,5.304805206114344,removed
vienna,0.0003407809701433346,5.304805206114344,removed
friday night,0.0003514546415971779,5.298511667355425,removed
wrong PERSON,0.00028162120004560586,5.298511667355425,removed
crop,0.0004123377683274608,5.292580886048534,removed
couple month,0.00032290803467168046,5.292580886048534,removed
treatment,0.0012511846705363578,5.288720728243995,removed
court,0.0053425088412413935,5.287695806262543,removed
would get,0.000646235196933919,5.286074347328095,removed
NUM need,0.00047109040944195925,5.280950770112749,removed
tag,0.0006542613054912905,5.271455314189309,removed
deadline,0.000648952227730616,5.267442087630288,removed
depression,0.00026287016497969766,5.250889580324078,removed
christmas PERSON,0.0002965727650228624,5.250889580324078,removed
face competition,0.0002448136511791094,5.250889580324078,removed
enjoy NUM,0.00027767027663092085,5.250889580324078,removed
rio,0.0003269679972215617,5.250889580324078,removed
remain optimistic,0.00031405476772394965,5.246609645689781,removed
enormous,0.0008861446054612576,5.245627532468536,removed
denmark,0.0005332348239370678,5.242295473526817,removed
promising,0.0003586711340664451,5.242295473526817,removed
alarm,0.0005213619257903476,5.238948359740146,removed
july,0.002075468631494224,5.227475374419106,removed
summer NUM,0.0005521652681603534,5.216445427927415,removed
PERSON survey,0.00048712893662297826,5.207090725635631,removed
future say,0.00040704893892261183,5.19976424417116,removed
vary,0.0004374781184856816,5.19976424417116,removed
year end,0.000480113383863616,5.19976424417116,removed
ruling,0.0014521639316166116,5.198029893094036,removed
week ago,0.0007262440887751821,5.19481142981589,removed
expect PERSON,0.0006166608661637138,5.194197731198942,removed
need move,0.00017086159667958816,5.193499698996226,removed
quickly PERSON,0.00015490521961700782,5.193499698996226,removed
early december,0.00018843110956227708,5.193499698996226,removed
study PERSON,0.0002132338488464963,5.193499698996226,removed
rage,0.00026452775615966843,5.193499698996226,removed
say ruling,0.0002672950039520798,5.193499698996226,removed
see reason,0.0001992596891934436,5.193499698996226,removed
dominate NUM,0.0002137411062327286,5.193499698996226,removed
speed PERSON,0.00028015771425549986,5.193499698996226,removed
add extra,0.00020680926120758043,5.193499698996226,removed
already face,0.00020512863735074863,5.193499698996226,removed
NUM lawsuit,0.00019916504333652833,5.193499698996226,removed
PERSON range,0.0001766817926688846,5.193499698996226,removed
cause concern,0.0002001872987813605,5.193499698996226,removed
player also,0.00017715630516982583,5.193499698996226,removed
take court,0.000245194349810569,5.193499698996226,removed
within reach,0.00017849051315600224,5.193499698996226,removed
collect NUM,0.00024157410979805567,5.193499698996226,removed
continue compete,0.00018771519407009466,5.193499698996226,removed
stranglehold,0.00017496371360092993,5.193499698996226,removed
year least,0.00020720036381481367,5.193499698996226,removed
final decision,0.00032423111071767366,5.191031489142275,removed
PERSON old,0.00027023716897993047,5.191031489142275,removed
face charge,0.0004579269230520314,5.188981745240083,removed
early stage,0.0003924356717676983,5.188981745240083,removed
international NUM,0.00038436380265264344,5.188981745240083,removed
PERSON allegation,0.00036432134098129043,5.175139712485931,removed
half hour,0.0002890940728387401,5.175139712485931,removed
bar,0.0016495193949128844,5.163257856933338,removed
interested,0.0017776541324425331,5.1630291125430485,removed
say see,0.0005055920464462747,5.154469964696705,removed
exit,0.0006995783587393298,5.148520828483615,removed
attribute,0.0005292925412350947,5.148233239728846,removed
shake,0.0011623817475921454,5.148168444962964,removed
mount,0.0007097002072984768,5.146600567041533,removed
another good,0.000216898375899398,5.144462564514106,removed
victory however,0.0001849410496184355,5.144462564514106,removed
PERSON limp,0.00015328594378366645,5.144462564514106,removed
much every,0.00015976868025312037,5.144462564514106,removed
tussle,0.00019954604611688325,5.144462564514106,removed
see long,0.0001518711051012041,5.144462564514106,removed
month ban,0.00023340852940390456,5.144462564514106,removed
european champion,0.00024026102353751612,5.144462564514106,removed
cheer PERSON,0.0001383924118636113,5.144462564514106,removed
faith PERSON,0.00023054967590117924,5.144462564514106,removed
level long,0.000137388372713574,5.144462564514106,removed
give order,0.00017343346984789715,5.144462564514106,removed
would sell,0.00018550771683131887,5.144462564514106,removed
also feel,0.00018622718125658338,5.144462564514106,removed
try work,0.00014655588547041588,5.144462564514106,removed
since summer,0.00022389886509625179,5.144462564514106,removed
give extra,0.00016194949030758535,5.144462564514106,removed
kent,0.00014823213004011622,5.144462564514106,removed
PERSON strongly,0.00016897042854357124,5.144462564514106,removed
mills,0.00020706185365566908,5.144462564514106,removed
back run,0.00018869299085636935,5.144462564514106,removed
drug use,0.00018912639682587448,5.144462564514106,removed
PERSON stadium,0.000265065648811332,5.144462564514106,removed
onside,0.0001455403724288515,5.144462564514106,removed
long list,0.00020433004539575938,5.144462564514106,removed
breakdown,0.00023512257903198777,5.144462564514106,removed
indoor outdoor,0.00018090773573267038,5.144462564514106,removed
breaker,0.00018378778312730983,5.144462564514106,removed
see huge,0.00013949656040428973,5.144462564514106,removed
volvo,0.00025531191628347404,5.144462564514106,removed
rub,0.00013189594063959688,5.144462564514106,removed
raise much,0.00014876241599410368,5.144462564514106,removed
since july,0.00015652787937488612,5.144462564514106,removed
NUM italy,0.00015580217905160056,5.144462564514106,removed
side show,0.00016373426791130172,5.144462564514106,removed
confident would,0.00019459654032079424,5.144462564514106,removed
daily mail,0.00027887430588176797,5.144462564514106,removed
graft,0.00021319272599913165,5.144462564514106,removed
PERSON quick,0.0001950494774593302,5.144462564514106,removed
bayern munich,0.0002918844761858329,5.144462564514106,removed
bayern,0.0003549625808194944,5.144462564514106,removed
board confirm,0.00021104893685005085,5.144462564514106,removed
seal NUM,0.00022502351428529434,5.144462564514106,removed
new stadium,0.0003323194146430176,5.144462564514106,removed
barcelona NUM,0.0001875365112561589,5.144462564514106,removed
beyond doubt,0.00015679049887991464,5.144462564514106,removed
lead break,0.00018677115861536739,5.144462564514106,removed
burger,0.0002646554254804418,5.144462564514106,removed
compete european,0.00015963349389577707,5.144462564514106,removed
decision court,0.0001895547672144971,5.144462564514106,removed
decision enter,0.0001487748943160193,5.144462564514106,removed
prospect PERSON,0.00020302910324026648,5.144462564514106,removed
decision whether,0.00018507584293137215,5.144462564514106,removed
tigers,0.0003041197153166862,5.144462564514106,removed
loan PERSON,0.0002279961102616357,5.144462564514106,removed
PERSON usa,0.00011014505502402495,5.144462564514106,removed
poor result,0.00016090580557144053,5.144462564514106,removed
islands,0.00015256030048009398,5.144462564514106,removed
break deadlock,0.00014081352462796463,5.144462564514106,removed
lloyd,0.00031985392397365815,5.144462564514106,removed
recently say,0.00022455596575839394,5.144462564514106,removed
PERSON conclude,0.00023478577165397384,5.144462564514106,removed
ferdinand,0.0001600297662166524,5.144462564514106,removed
charge relate,0.0001904548631611999,5.144462564514106,removed
well within,0.00014907715914745046,5.144462564514106,removed
play strong,0.0001597916257060871,5.144462564514106,removed
way past,0.0001657671184717327,5.144462564514106,removed
evaluation,0.00018556687200449478,5.144462564514106,removed
fly back,0.00020867339465136724,5.144462564514106,removed
last august,0.00020370188908064462,5.144462564514106,removed
say certain,0.00016837176233654632,5.144462564514106,removed
forest,0.000283261138045731,5.144462564514106,removed
hop get,0.0001646513270528297,5.144462564514106,removed
russians,0.00018821844548767193,5.144462564514106,removed
PERSON highly,0.00019761400904239643,5.144462564514106,removed
NUM keep,0.00016372645545347485,5.144462564514106,removed
bad memory,0.00019337262091584316,5.144462564514106,removed
grab PERSON,0.00013646702795477088,5.144462564514106,removed
setback PERSON,0.00016108132967591104,5.144462564514106,removed
introduce PERSON,0.00017541754054586656,5.144462564514106,removed
certainly case,0.0001693172919535208,5.144462564514106,removed
federal agent,0.00018489258677427598,5.144462564514106,removed
chill,0.00013026443278696943,5.144462564514106,removed
lead half,0.00015467466744946212,5.144462564514106,removed
see bad,0.00016538276502231646,5.144462564514106,removed
hop return,0.0002214792814207288,5.144462564514106,removed
reject move,0.0001903316353147022,5.144462564514106,removed
PERSON cite,0.00017191182887509203,5.144462564514106,removed
get tough,0.0002012640718719398,5.144462564514106,removed
offer equal,0.0001598305483410302,5.144462564514106,removed
us anti,0.00025214122365050463,5.144462564514106,removed
year lead,0.0001939210166280814,5.144462564514106,removed
suggestion PERSON,0.0001815407988387262,5.144462564514106,removed
NUM clear,0.0001430485125551912,5.144462564514106,removed
part pitch,0.0001824027189200244,5.144462564514106,removed
deadlock,0.00014081352462796463,5.144462564514106,removed
flatter,0.00017040770763448342,5.144462564514106,removed
well put,0.0001830703334930552,5.144462564514106,removed
ellis,0.00015676489103869838,5.144462564514106,removed
resign personal,0.00019896158361733932,5.144462564514106,removed
fit time,0.00022494664803539323,5.144462564514106,removed
urgency,0.00013187924383360256,5.144462564514106,removed
cameroon,0.0002929840130653791,5.144462564514106,removed
PERSON argentine,0.0001722307824076959,5.144462564514106,removed
come big,0.00019304358074978228,5.144462564514106,removed
tribunal decide,0.00017022998045218847,5.144462564514106,removed
retain NUM,0.0001538664597209795,5.144462564514106,removed
hit hard,0.0001813873208329525,5.144462564514106,removed
get bit,0.00017744126267761368,5.144462564514106,removed
gloom,0.00016376867539026697,5.144462564514106,removed
PERSON saga,0.00017773560508633823,5.144462564514106,removed
PERSON charge,0.0004884010239884844,5.142250709328186,removed
PERSON seek,0.0005288468789799252,5.142250709328186,removed
heel,0.00041974688393476374,5.142242026400732,removed
NUM france,0.0005336367155429197,5.142242026400732,removed
go long,0.00031890850127781225,5.131378927919323,removed
move away,0.00025311615529266583,5.131378927919323,removed
NUM fan,0.00029249086792261254,5.131378927919323,removed
next day,0.00025374114428010515,5.131378927919323,removed
hold high,0.00021763541180598752,5.131378927919323,removed
NUM another,0.0002854685170794199,5.131378927919323,removed
get even,0.00021963468914947562,5.131378927919323,removed
call action,0.00021505135085174199,5.131378927919323,removed
spit,0.0002628095881955096,5.131378927919323,removed
say difficult,0.0002876717067294824,5.131378927919323,removed
base company,0.00034726287915738864,5.129168472127177,removed
lisbon,0.00045985165851745703,5.129168472127177,removed
come close,0.0002840808914948987,5.129168472127177,removed
due course,0.00033545654356167444,5.129168472127177,removed
PERSON kill,0.00032836730494566077,5.129168472127177,removed
input,0.0003388058022146941,5.129168472127177,removed
scary,0.00040155526885126476,5.128699520603484,removed
say give,0.0005687653431034399,5.125655667648091,removed
say need,0.0007115326172269596,5.125089283063484,removed
disappoint,0.0005442311281266812,5.122340756801469,removed
give chance,0.0007013851374313981,5.10216234116327,removed
destination,0.0004518721965261518,5.098616269556356,removed
take charge,0.0005226176668619004,5.098431596717608,removed
court say,0.0002447236833370963,5.095660229455866,removed
even far,0.000273672475180336,5.095660229455866,removed
month last,0.00027816786199214575,5.095660229455866,removed
also report,0.00023018554051883487,5.095660229455866,removed
start build,0.0001904214306550335,5.095660229455866,removed
execute,0.00026562246596235667,5.095660229455866,removed
year number,0.0002523362230957986,5.095660229455866,removed
NUM australia,0.00019671886118553193,5.091294977144805,removed
come high,0.0001705595154036271,5.091294977144805,removed
set continue,0.00016784629968828445,5.091294977144805,removed
ever record,0.00015776088991320794,5.091294977144805,removed
equal NUM,0.00015950094432331407,5.091294977144805,removed
mainly due,0.00019651071768998256,5.091294977144805,removed
major concern,0.00017369044369508482,5.091294977144805,removed
NUM wednesday,0.00022707957565717626,5.091294977144805,removed
reserve PERSON,0.0001830970000558473,5.091294977144805,removed
south american,0.00019671483816462005,5.091294977144805,removed
charge bring,0.00016826043879934294,5.091294977144805,removed
PERSON russian,0.00016063337462170297,5.091294977144805,removed
move see,0.00015588225271978603,5.091294977144805,removed
hand hand,0.00012410796362624082,5.091294977144805,removed
secure future,0.0001687534423323217,5.091294977144805,removed
begin talk,0.00022307547345107846,5.091294977144805,removed
almost double,0.00012678038852356803,5.091294977144805,removed
bid MONEY,0.00018273818217824102,5.091294977144805,removed
way long,0.00015924496346460224,5.091294977144805,removed
good deal,0.00019918783103280402,5.091294977144805,removed
consolidate,0.00018790836353057172,5.091294977144805,removed
fear NUM,0.0001373381058965121,5.091294977144805,removed
may good,0.00016639575864567065,5.091294977144805,removed
would contribute,0.00017276641290423934,5.091294977144805,removed
NUM russia,0.0001577090304099473,5.091294977144805,removed
booking,0.00015560214541429182,5.091294977144805,removed
month early,0.00018184149821677285,5.091294977144805,removed
charge take,0.00019626132535407383,5.091294977144805,removed
spend next,0.00017197818396430772,5.091294977144805,removed
england leave,0.0001633642256438074,5.091294977144805,removed
project aim,0.00018687708028080805,5.091294977144805,removed
early tell,0.00013510900225746273,5.091294977144805,removed
schedule start,0.0001824442379186604,5.091294977144805,removed
money laundering,0.0001780754950570392,5.091294977144805,removed
job need,0.00014586802289064834,5.091294977144805,removed
moody PERSON,0.00016717705269255143,5.091294977144805,removed
still struggle,0.00018690178307336126,5.091294977144805,removed
convertible,0.00016924954740414312,5.091294977144805,removed
plan weekend,0.0001465241907186316,5.091294977144805,removed
cash flow,0.00017205459379389067,5.091294977144805,removed
NUM yet,0.00013695698452911184,5.091294977144805,removed
announce decision,0.00016917996460409713,5.091294977144805,removed
extent damage,0.0001774045210292842,5.091294977144805,removed
set take,0.00014936139473289137,5.091294977144805,removed
price make,0.0001516200193598202,5.091294977144805,removed
NUM tough,0.0001990849542703093,5.091294977144805,removed
go hand,0.00012410796362624082,5.091294977144805,removed
PERSON october,0.00015707047660022065,5.091294977144805,removed
buy back,0.00014980900742034894,5.091294977144805,removed
formality,0.00016536435697851314,5.091294977144805,removed
little change,0.00014759288630724493,5.091294977144805,removed
chilean,0.0003343343171761891,5.091294977144805,removed
find solution,0.00022342091503653444,5.091294977144805,removed
finish year,0.00019975997465107614,5.091294977144805,removed
though far,0.00015180253245160015,5.091294977144805,removed
laundering,0.0001780754950570392,5.091294977144805,removed
division NUM,0.00015604178252213844,5.091294977144805,removed
struggle since,0.0002277517265589428,5.091294977144805,removed
medium long,0.0001410933022619426,5.091294977144805,removed
NUM previously,0.00014497535896161508,5.091294977144805,removed
PERSON inability,0.00016755209362416282,5.091294977144805,removed
country see,0.00017158652485009084,5.091294977144805,removed
previously indicate,0.00018497075896262402,5.091294977144805,removed
make offer,0.0002467202256062989,5.091294977144805,removed
recent speculation,0.00018839187288891877,5.091294977144805,removed
assess far,0.00018303114923187518,5.091294977144805,removed
NUM approach,0.00013756298675005055,5.091294977144805,removed
teeter,0.000193404991077228,5.091294977144805,removed
obstacle,0.00016005082131911386,5.091294977144805,removed
break russian,0.00017434576152161181,5.091294977144805,removed
german football,0.00019798581732593563,5.091294977144805,removed
month lead,0.00017781872219520479,5.091294977144805,removed
cut next,0.00015828297058960807,5.091294977144805,removed
support strong,0.00017303651113416839,5.091294977144805,removed
follow departure,0.00020673584496717066,5.091294977144805,removed
may year,0.00019612216676328923,5.091294977144805,removed
ford,0.00019402039215296417,5.091294977144805,removed
year ahead,0.00020327260981982718,5.091294977144805,removed
manchester PERSON,0.0001783792352094668,5.091294977144805,removed
step NUM,0.0001841149256849383,5.091294977144805,removed
rule state,0.0001763302277354414,5.091294977144805,removed
PERSON potential,0.00018322063377701402,5.091294977144805,removed
claim new,0.0002248414360537047,5.091294977144805,removed
combination PERSON,0.00019115014253815826,5.091294977144805,removed
internal control,0.0001488900533065059,5.091294977144805,removed
obligatory,0.0002308316764475782,5.091294977144805,removed
states NUM,0.0001927275240544415,5.091294977144805,removed
materialise,0.00016206491574754725,5.091294977144805,removed
part effort,0.00018829345022534157,5.091294977144805,removed
PERSON pressure,0.00014545108654328851,5.091294977144805,removed
rover PERSON,0.0003528560747883899,5.091294977144805,removed
also reject,0.00015739206747852495,5.091294977144805,removed
destination PERSON,0.00014333237593202046,5.091294977144805,removed
remain unclear,0.00015551582203300826,5.091294977144805,removed
say full,0.00017561873404809184,5.091294977144805,removed
talking point,0.00017621904467202978,5.091294977144805,removed
meeting later,0.00017815193038841343,5.091294977144805,removed
conducive,0.00017454532631710004,5.091294977144805,removed
scandal PERSON,0.00016357418180577182,5.091294977144805,removed
club tell,0.00020466130259557755,5.091294977144805,removed
noise,0.0005090668374842918,5.082589287359104,removed
protest PERSON,0.00021094442437533977,5.072943603142251,removed
NUM suffer,0.00022959121177169135,5.072943603142251,removed
much say,0.00020309796736810645,5.072943603142251,removed
man give,0.00019073781794158118,5.072943603142251,removed
thoroughly,0.00023576300636307475,5.072943603142251,removed
PERSON congratulate,0.00023696023006376216,5.072943603142251,removed
also due,0.0002668146402569866,5.072943603142251,removed
PERSON listen,0.000215324426264138,5.072943603142251,removed
dare,0.00016254591940438815,5.072943603142251,removed
uncle,0.00024612332318803623,5.072943603142251,removed
pointless,0.00019581317314759362,5.072943603142251,removed
add go,0.0002334352103549535,5.072943603142251,removed
punch,0.0002381004518238902,5.072943603142251,removed
treatment PERSON,0.00019547333698990534,5.072943603142251,removed
spar,0.00021076774832671531,5.072943603142251,removed
hopeful PERSON,0.00023075230598854318,5.072943603142251,removed
PERSON opportunity,0.00021793024062531803,5.072943603142251,removed
classic PERSON,0.0001962080495755131,5.072943603142251,removed
bring PERSON,0.0006843126239995103,5.070074592315966,removed
NUM charge,0.000541696721464054,5.068279277230557,removed
later month,0.00047579275488173194,5.068279277230557,removed
decide NUM,0.00030615131011356694,5.068229572565778,removed
stoke,0.0003710838316448021,5.068229572565778,removed
tell news,0.0003823038120910242,5.068229572565778,removed
PERSON blame,0.0003708693114933863,5.068229572565778,removed
PERSON number,0.0011183680769222299,5.068126443026566,removed
barrier,0.0006534112019025482,5.06392295805751,removed
get away,0.00038062111178673226,5.06290327432786,removed
PERSON agree,0.0008530467404822932,5.056261547509584,removed
rename,0.00020828775628392517,5.052570418223851,removed
say director,0.00020382906821007636,5.052570418223851,removed
warmth,0.00023655934298605547,5.052570418223851,removed
symbolic,0.0001972568695493137,5.052570418223851,removed
lung,0.0002570864301849901,5.052570418223851,removed
make whether,0.0002246500328921362,5.052570418223851,removed
stalk,0.000336932282823599,5.052570418223851,removed
also investigate,0.00021780236269146368,5.052570418223851,removed
water PERSON,0.00019700844645699364,5.052570418223851,removed
cuban,0.0002774383373925172,5.052570418223851,removed
pencil,0.00023359587300207147,5.052570418223851,removed
draw attention,0.00020626735099806828,5.052570418223851,removed
span,0.00022200069261995567,5.052570418223851,removed
helm,0.00023925559682456014,5.052570418223851,removed
PERSON age,0.0002523861770986758,5.052570418223851,removed
say concern,0.00021227027709354453,5.052570418223851,removed
bully,0.00022547890050979579,5.052570418223851,removed
cure,0.00026521587039830005,5.051879508537292,removed
PERSON worried,0.0002621215792823705,5.051879508537292,removed
PERSON honour,0.0002863036899552655,5.051879508537292,removed
look back,0.00028042308876482727,5.051879508537292,removed
PERSON travel,0.0003142265182819949,5.051879508537292,removed
PERSON cool,0.00027161195220698085,5.051879508537292,removed
chronicle,0.0006024632817734603,5.047438113794832,removed
say time,0.000742394378981572,5.044676155040415,removed
spend much,0.00038005462644538423,5.043339051190587,removed
fade,0.0003185621206484938,5.043339051190587,removed
would leave,0.000409404229852314,5.043339051190587,removed
money PERSON,0.00037263127995601383,5.038338456479098,removed
PERSON overall,0.0003014872231277945,5.0222583322070244,removed
new chief,0.0003961794933235739,5.0222583322070244,removed
back track,0.0003374411499740629,5.0222583322070244,removed
suffer NUM,0.00030899417316638807,5.0222583322070244,removed
weigh,0.00033414980816508585,5.0222583322070244,removed
bottom line,0.000281581954361918,5.0222583322070244,removed
plough,0.0002939191776881384,5.021582700275144,removed
NUM reach,0.0004195149827158088,5.013678602086674,removed
numerous,0.00037143950319685153,5.008991991645534,removed
industry NUM,0.00040932458813254085,5.008991991645534,removed
personally,0.0006127103372763333,5.006572973988142,removed
date NUM,0.0004113690154850188,5.004464015224658,removed
PERSON already,0.001400082027207652,5.002040309430145,removed
PERSON city,0.0003928305695500287,5.0003064410340174,removed
NUM expert,0.0002461418958238486,4.997963882747025,removed
snow,0.0002665642052701274,4.997963882747025,removed
deny charge,0.00026409173238622723,4.997963882747025,removed
PERSON regime,0.0003792853447379434,4.997963882747025,removed
pact,0.0003966552975774977,4.997963882747025,removed
challenger PERSON,0.00021077352059058614,4.997963882747025,removed
bloc,0.0002488319438482603,4.997963882747025,removed
spokesman tell,0.000396103801648923,4.980533398668484,removed
assumption,0.00039928024193946863,4.980533398668484,removed
new home,0.0004128269203030751,4.980533398668484,removed
agency PERSON,0.0003914763536270997,4.9776192499523155,removed
plea,0.00042083866408325186,4.9776192499523155,removed
key role,0.0003401061013330441,4.9776192499523155,removed
grade,0.0003848973987336083,4.9776192499523155,removed
across world,0.00035124123834752593,4.9776192499523155,removed
fat,0.00031802695223303614,4.9776192499523155,removed
NUM work,0.0006078115745630217,4.968812560737565,removed
reap,0.0004982873623802202,4.965440020298035,removed
saga,0.000504179310194751,4.965440020298035,removed
last couple,0.0004481757907928764,4.965440020298035,removed
gun,0.0008771084445073456,4.962136108516209,removed
shout,0.0004181471979794343,4.945213895506996,removed
PERSON action,0.0004521144036156213,4.930820899594214,removed
addition,0.0009612449788535143,4.923366571585759,removed
sudden,0.0004146846291996526,4.915553446403083,removed
man say,0.0002623746187150443,4.906634947813049,removed
PERSON remark,0.00022451597142760817,4.906634947813049,removed
accommodate,0.0003010209344019761,4.906634947813049,removed
supplement,0.0003318332886041123,4.906634947813049,removed
eager,0.0002502653152996508,4.906634947813049,removed
succession,0.0006669700640682026,4.900084098291955,removed
reading,0.000900428169606015,4.897702560385788,removed
nowadays,0.00021933704355427654,4.891845457416632,removed
week could,0.00020053756720863234,4.891845457416632,removed
silly,0.0002113479667021567,4.891845457416632,removed
progress PERSON,0.00022488151239749503,4.891845457416632,removed
say english,0.0002164407837341843,4.891845457416632,removed
NUM life,0.00025103588119607486,4.891845457416632,removed
reassurance,0.0002140623479119752,4.891845457416632,removed
key PERSON,0.00019024425433294097,4.891845457416632,removed
disruptive,0.00029811892415754747,4.891845457416632,removed
doubt would,0.0001979360876920194,4.891845457416632,removed
rifle,0.0003609895859850783,4.891845457416632,removed
question mark,0.000250173460099358,4.891845457416632,removed
private life,0.0002720235715695392,4.891845457416632,removed
NUM campaign,0.0002508730099452047,4.891845457416632,removed
distinctive,0.00022974291360402404,4.891845457416632,removed
PERSON decent,0.00024394160549958115,4.891845457416632,removed
add spokesman,0.0002234067776914988,4.891845457416632,removed
full NUM,0.00020979945291951888,4.891845457416632,removed
unveil PERSON,0.00020005543796365493,4.891845457416632,removed
curriculum,0.00023845459598106154,4.891845457416632,removed
care PERSON,0.00019922180666109916,4.891845457416632,removed
website say,0.00023566935818083537,4.891845457416632,removed
select NUM,0.00019494825688787037,4.891845457416632,removed
real threat,0.00016519601087229086,4.891845457416632,removed
want PERSON,0.0006333362888796016,4.891841071945477,removed
PERSON result,0.0005020521229973509,4.891125793029407,removed
beyond,0.0018185017308936053,4.883219084927443,removed
guardian,0.0007472613844336231,4.882201566348632,removed
current affair,0.0001270767255770817,4.881765609386194,removed
cheap easy,5.9281388908631065e-05,4.881765609386194,removed
arthur,0.00017051567439072823,4.881765609386194,removed
novice,0.00012845217535225218,4.881765609386194,removed
pie,9.194194505558965e-05,4.881765609386194,removed
place see,0.00011216205006716561,4.881765609386194,removed
decoration,0.00013632863954070673,4.881765609386194,removed
NUM tall,0.00013889369013491912,4.881765609386194,removed
learn would,0.00014765275393632544,4.881765609386194,removed
piracy PERSON,9.476207614395273e-05,4.881765609386194,removed
piracy illegal,9.679387771685409e-05,4.881765609386194,removed
piracy would,0.0001102646821433497,4.881765609386194,removed
make interesting,0.0001239722335072615,4.881765609386194,removed
internet download,9.486033433339303e-05,4.881765609386194,removed
clutch PERSON,0.00010244386610476603,4.881765609386194,removed
label cover,0.00011224688406723107,4.881765609386194,removed
make large,8.275492326574114e-05,4.881765609386194,removed
learn new,0.00014205383998391907,4.881765609386194,removed
partly fund,0.00012436763705668834,4.881765609386194,removed
part worldwide,0.00013510068982998397,4.881765609386194,removed
part young,0.00013525600018508385,4.881765609386194,removed
participation NUM,0.0001552484104879799,4.881765609386194,removed
part sign,0.00011892628043716002,4.881765609386194,removed
know use,8.846282897590866e-05,4.881765609386194,removed
never mind,6.0396491306036974e-05,4.881765609386194,removed
catch new,0.00013636618011831847,4.881765609386194,removed
